time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 11:04:16.168493,4.49%,367.3MiB,2.44%,483.2MiB,11.91%,1.026GiB,0.24%,38.89MiB,3.18%,571MiB,7.88%,631.7MiB
2023-11-02 11:04:18.500211,6.11%,367.3MiB,0.00%,483.3MiB,0.78%,1.026GiB,0.15%,38.89MiB,1.42%,570.5MiB,14.44%,633.9MiB
2023-11-02 11:04:20.543951,67.69%,379.3MiB,0.35%,483.5MiB,1.15%,1.026GiB,0.17%,38.89MiB,1.56%,570.5MiB,9.94%,634.6MiB
2023-11-02 11:04:22.627673,8.08%,379.1MiB,7.00%,483MiB,90.04%,1.026GiB,0.15%,38.89MiB,7.47%,570.6MiB,40.40%,641.9MiB
2023-11-02 11:04:24.887365,5.66%,368.1MiB,0.59%,483.1MiB,8.26%,1.026GiB,0.20%,38.89MiB,2.79%,570.6MiB,8.71%,642.6MiB
2023-11-02 11:04:27.105392,10.35%,367.8MiB,1.31%,483.6MiB,1.53%,1.026GiB,0.15%,38.89MiB,3.64%,570.9MiB,103.35%,664.4MiB
2023-11-02 11:04:29.340174,14.84%,367.8MiB,0.00%,483.8MiB,0.68%,1.026GiB,0.17%,38.89MiB,6.57%,571MiB,17.41%,661.9MiB
2023-11-02 11:04:31.550642,4.70%,367.8MiB,1.31%,483.1MiB,4.13%,1.026GiB,0.12%,38.89MiB,2.99%,571MiB,11.27%,662.5MiB
2023-11-02 11:04:33.748700,9.88%,367.8MiB,0.23%,483.3MiB,3.32%,1.026GiB,0.20%,38.9MiB,5.32%,565.6MiB,7.87%,657.8MiB
2023-11-02 11:04:35.923351,10.51%,367.9MiB,0.00%,483.4MiB,0.63%,1.026GiB,0.12%,38.9MiB,67.56%,583.8MiB,11.28%,659.1MiB
2023-11-02 11:04:38.133537,15.03%,367.9MiB,1.41%,483.1MiB,4.20%,1.026GiB,0.14%,38.9MiB,2.00%,583.8MiB,17.44%,659.6MiB
2023-11-02 11:04:40.325719,35.62%,367.9MiB,1.29%,483.3MiB,3.72%,1.026GiB,0.12%,38.9MiB,2.76%,583.8MiB,9.55%,660.3MiB
2023-11-02 11:04:42.516329,4.63%,367.9MiB,0.99%,483.5MiB,8.74%,1.026GiB,0.12%,38.9MiB,1.69%,583.8MiB,10.86%,660.9MiB
2023-11-02 11:04:44.740270,12.69%,368.2MiB,0.37%,483.6MiB,0.68%,1.026GiB,0.14%,38.9MiB,33.60%,585.2MiB,9.45%,661.5MiB
2023-11-02 11:04:46.836576,21.26%,368MiB,1.39%,483.5MiB,3.06%,1.026GiB,0.14%,38.91MiB,3.98%,585.3MiB,9.87%,662.2MiB
2023-11-02 11:04:49.119824,4.20%,368MiB,0.88%,483.7MiB,4.83%,1.026GiB,0.39%,38.91MiB,3.48%,585.3MiB,8.99%,662.8MiB
2023-11-02 11:04:51.307504,6.44%,368.2MiB,0.84%,483MiB,2.43%,1.026GiB,0.26%,38.91MiB,2.08%,585.3MiB,87.05%,669.7MiB
2023-11-02 11:04:53.456398,3.72%,368MiB,0.00%,483.3MiB,0.82%,1.026GiB,0.14%,38.91MiB,1.99%,585.3MiB,9.55%,670.3MiB
2023-11-02 11:04:55.604623,16.23%,368MiB,3.15%,483.5MiB,79.62%,1.026GiB,0.16%,38.91MiB,5.17%,585.3MiB,10.43%,668.1MiB
2023-11-02 11:04:57.914754,6.82%,369.9MiB,2.02%,483.1MiB,25.80%,1.027GiB,0.19%,38.91MiB,1.94%,585.3MiB,9.64%,668.4MiB
2023-11-02 11:05:00.196850,5.15%,369.9MiB,0.27%,483.2MiB,8.06%,1.027GiB,0.14%,38.91MiB,2.28%,585.4MiB,10.80%,670MiB
2023-11-02 11:05:02.448767,6.14%,369.9MiB,1.05%,483.5MiB,8.12%,1.027GiB,0.13%,38.91MiB,7.40%,585.4MiB,84.61%,655.7MiB
2023-11-02 11:05:04.519455,4.63%,369.9MiB,1.72%,483.6MiB,12.68%,1.027GiB,0.13%,38.91MiB,3.43%,584.2MiB,9.17%,656.2MiB
2023-11-02 11:05:06.621592,6.24%,370MiB,1.83%,483.1MiB,4.92%,1.027GiB,0.13%,38.91MiB,1.65%,584.2MiB,71.63%,679.6MiB
2023-11-02 11:05:08.801467,4.26%,370MiB,0.00%,483.4MiB,0.59%,1.027GiB,0.12%,38.91MiB,1.66%,584.2MiB,12.15%,680.2MiB
2023-11-02 11:05:10.837290,32.20%,370.2MiB,0.97%,483.6MiB,1.01%,1.027GiB,0.13%,38.91MiB,5.05%,584.2MiB,9.17%,675.7MiB
2023-11-02 11:05:13.167097,6.43%,370MiB,1.34%,483.8MiB,2.88%,1.027GiB,0.14%,38.91MiB,1.60%,584.2MiB,7.64%,676.3MiB
2023-11-02 11:05:15.361121,8.38%,370.2MiB,3.84%,483.8MiB,11.75%,1.027GiB,0.21%,38.92MiB,39.61%,579.4MiB,34.94%,658.9MiB
2023-11-02 11:05:17.595628,5.37%,370MiB,0.94%,483.5MiB,5.63%,1.027GiB,0.29%,38.92MiB,1.66%,579.4MiB,9.08%,659.4MiB
2023-11-02 11:05:19.808724,9.83%,370.3MiB,0.59%,483.8MiB,8.07%,1.027GiB,0.11%,38.92MiB,4.43%,579.4MiB,7.60%,660MiB
2023-11-02 11:05:22.041338,6.12%,370MiB,0.49%,484.2MiB,2.69%,1.027GiB,0.22%,38.92MiB,1.71%,579.4MiB,9.04%,660.6MiB
