time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-03 13:23:37.057871,3.79%,367.1MiB,1.56%,471.3MiB,1.88%,1024MiB,0.19%,34.25MiB,1.61%,494.4MiB,10.51%,645.7MiB
2023-11-03 13:23:39.256734,8.49%,367.3MiB,2.58%,471MiB,4.08%,1024MiB,0.14%,34.25MiB,2.75%,494.4MiB,8.89%,645.5MiB
2023-11-03 13:23:41.390187,5.48%,367.1MiB,0.68%,471.2MiB,2.20%,1024MiB,0.20%,34.25MiB,3.45%,494.7MiB,14.28%,645.8MiB
2023-11-03 13:23:43.557871,11.63%,367.4MiB,0.75%,471.3MiB,0.91%,1024MiB,0.13%,34.25MiB,1.80%,494.4MiB,14.73%,645.7MiB
2023-11-03 13:23:45.790816,10.30%,367.1MiB,0.83%,471.5MiB,1.57%,1024MiB,0.14%,34.25MiB,1.49%,494.4MiB,9.07%,645.7MiB
2023-11-03 13:23:47.958611,3.60%,367.1MiB,0.48%,471.7MiB,1.83%,1024MiB,0.23%,34.25MiB,2.21%,494.4MiB,8.55%,645.7MiB
2023-11-03 13:23:50.067195,3.74%,367.4MiB,0.00%,471.3MiB,0.69%,1024MiB,0.13%,34.25MiB,2.99%,494.5MiB,14.45%,645.7MiB
2023-11-03 13:23:52.217576,4.90%,367.1MiB,0.52%,471.5MiB,1.10%,1024MiB,0.13%,34.25MiB,3.36%,494.5MiB,17.69%,647.4MiB
2023-11-03 13:23:54.553016,8.29%,367.2MiB,0.75%,471.7MiB,2.02%,1024MiB,0.12%,34.25MiB,1.84%,496.1MiB,20.56%,649.7MiB
2023-11-03 13:23:56.805262,6.18%,367.2MiB,1.04%,471MiB,10.91%,1024MiB,0.15%,34.25MiB,1.88%,496.2MiB,8.75%,649.7MiB
2023-11-03 13:23:58.982833,57.06%,378.5MiB,1.82%,471.7MiB,2.63%,1024MiB,0.28%,34.26MiB,4.14%,496.2MiB,8.69%,650.2MiB
2023-11-03 13:24:01.132769,3.13%,375.8MiB,0.48%,471MiB,0.64%,1024MiB,0.22%,34.26MiB,3.37%,496.2MiB,7.96%,649.8MiB
