time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 15:38:15.429348,9.20%,367.6MiB,0.48%,508.4MiB,3.65%,1.042GiB,0.12%,34.23MiB,51.66%,508.5MiB,23.43%,595.7MiB
2023-11-02 15:38:17.561809,5.09%,367.6MiB,0.89%,508.6MiB,2.08%,1.042GiB,0.10%,34.23MiB,2.07%,508.6MiB,12.55%,595.8MiB
2023-11-02 15:38:19.771158,4.21%,367.6MiB,1.18%,508.8MiB,1.69%,1.042GiB,0.10%,34.23MiB,1.33%,508.7MiB,28.18%,593MiB
2023-11-02 15:38:21.898138,76.85%,376.3MiB,4.41%,508.2MiB,6.36%,1.042GiB,0.40%,34.23MiB,1.62%,508.7MiB,11.16%,593.6MiB
2023-11-02 15:38:24.107043,10.16%,376.1MiB,0.86%,508.7MiB,1.06%,1.042GiB,0.11%,34.23MiB,69.80%,501.8MiB,8.10%,593.8MiB
2023-11-02 15:38:26.362840,12.80%,363.6MiB,0.31%,508.9MiB,1.26%,1.042GiB,0.09%,34.23MiB,4.80%,492.1MiB,6.63%,594.3MiB
2023-11-02 15:38:28.594550,4.24%,363.6MiB,0.26%,508.2MiB,0.98%,1.042GiB,0.17%,34.23MiB,1.05%,492.1MiB,17.52%,608.9MiB
2023-11-02 15:38:30.774400,3.43%,363.6MiB,0.70%,508.4MiB,3.00%,1.042GiB,0.09%,34.24MiB,2.96%,492.6MiB,5.70%,609.2MiB
2023-11-02 15:38:32.896627,12.82%,363.6MiB,0.85%,508.8MiB,1.31%,1.042GiB,0.11%,34.24MiB,3.29%,492.6MiB,13.28%,608.8MiB
2023-11-02 15:38:35.131480,6.78%,363.6MiB,0.00%,508.2MiB,1.01%,1.042GiB,0.11%,34.24MiB,2.69%,492.8MiB,79.33%,620.4MiB
2023-11-02 15:38:37.268953,18.04%,363.7MiB,1.14%,508.4MiB,3.62%,1.042GiB,0.12%,34.24MiB,2.08%,504.9MiB,9.17%,622.9MiB
2023-11-02 15:38:39.605653,6.07%,363.9MiB,1.40%,508.6MiB,4.23%,1.042GiB,0.12%,34.24MiB,1.18%,504.9MiB,19.61%,614.1MiB
2023-11-02 15:38:41.839331,4.98%,363.7MiB,0.66%,508.9MiB,8.72%,1.042GiB,0.12%,34.24MiB,3.72%,504.9MiB,11.39%,614.1MiB
2023-11-02 15:38:44.067019,4.70%,363.7MiB,0.99%,508.7MiB,11.25%,1.042GiB,0.10%,34.24MiB,66.81%,511.6MiB,17.44%,599.1MiB
2023-11-02 15:38:46.310132,11.11%,363.8MiB,1.33%,508.8MiB,5.04%,1.042GiB,0.19%,34.25MiB,5.10%,514.3MiB,5.14%,599.2MiB
2023-11-02 15:38:48.352323,5.93%,364.9MiB,0.00%,508.9MiB,2.37%,1.042GiB,0.09%,34.25MiB,1.12%,514.3MiB,4.73%,601.8MiB
2023-11-02 15:38:50.566962,9.48%,364.9MiB,0.00%,508.3MiB,2.66%,1.042GiB,0.13%,34.25MiB,2.35%,514.3MiB,3.93%,610.1MiB
2023-11-02 15:38:52.748579,4.17%,365.4MiB,0.73%,508.8MiB,0.93%,1.042GiB,0.20%,34.25MiB,1.13%,514.3MiB,9.83%,610MiB
2023-11-02 15:38:55.088593,4.98%,365MiB,2.98%,508.2MiB,17.01%,1.042GiB,0.09%,34.25MiB,40.38%,514.3MiB,8.78%,609.9MiB
2023-11-02 15:38:57.322741,2.99%,365MiB,0.35%,508.3MiB,1.56%,1.042GiB,0.11%,34.25MiB,1.18%,512.1MiB,8.21%,609.9MiB
2023-11-02 15:38:59.580152,13.76%,365.2MiB,0.66%,508.5MiB,1.02%,1.042GiB,0.11%,34.25MiB,1.76%,512.1MiB,26.21%,610.2MiB
2023-11-02 15:39:01.686987,3.75%,365.3MiB,0.77%,508.7MiB,3.74%,1.042GiB,0.10%,34.25MiB,1.52%,512.1MiB,10.50%,621.7MiB
