time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-10-30 11:09:27.944530,0.98%,359.5MiB,0.00%,484.6MiB,0.60%,1023MiB,0.29%,36.84MiB,1.78%,287.1MiB,1.99%,341.6MiB
2023-10-30 11:09:30.163104,1.17%,359.5MiB,2.98%,484.4MiB,5.22%,1023MiB,0.38%,36.84MiB,2.24%,287.1MiB,1.97%,342.5MiB
2023-10-30 11:09:32.338907,2.71%,359.7MiB,2.22%,484.9MiB,5.51%,1023MiB,0.15%,36.84MiB,1.84%,287.1MiB,2.23%,342.5MiB
2023-10-30 11:09:34.471259,1.30%,359.5MiB,1.26%,485MiB,1.23%,1023MiB,0.14%,36.84MiB,1.96%,287.1MiB,1.80%,342.5MiB
2023-10-30 11:09:36.643068,1.18%,359.5MiB,0.00%,484.9MiB,0.54%,1023MiB,0.20%,36.85MiB,4.81%,287.1MiB,3.70%,342.6MiB
2023-10-30 11:09:38.871312,0.88%,359.5MiB,0.00%,484.4MiB,2.74%,1023MiB,0.14%,36.85MiB,1.92%,287.1MiB,1.79%,342.6MiB
2023-10-30 11:09:41.065884,0.94%,359.5MiB,0.63%,485MiB,5.66%,1023MiB,0.15%,36.85MiB,1.74%,287.4MiB,1.65%,342.6MiB
2023-10-30 11:09:43.321483,0.81%,359.5MiB,0.00%,485.1MiB,0.80%,1023MiB,0.15%,36.85MiB,3.17%,287.1MiB,1.83%,342.6MiB
2023-10-30 11:09:45.466775,0.98%,359.5MiB,0.00%,484.6MiB,0.82%,1023MiB,0.13%,36.85MiB,1.66%,287.1MiB,1.90%,342.6MiB
2023-10-30 11:09:47.577143,2.55%,359.5MiB,1.11%,484.8MiB,3.59%,1023MiB,0.13%,36.85MiB,1.71%,287.1MiB,2.42%,342.6MiB
2023-10-30 11:09:49.773252,1.32%,359.5MiB,4.00%,484.8MiB,5.08%,1024MiB,0.13%,36.85MiB,1.95%,287.1MiB,1.88%,342.6MiB
2023-10-30 11:09:52.065628,1.05%,359.5MiB,0.59%,484.9MiB,5.98%,1024MiB,0.14%,36.85MiB,1.54%,287.1MiB,1.65%,342.6MiB
