time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 12:22:36.074728,11.42%,376.6MiB,1.18%,502MiB,7.63%,1.058GiB,0.16%,36.46MiB,3.00%,571.8MiB,151.49%,618.3MiB
2023-11-02 12:22:38.438594,4.86%,376.4MiB,0.00%,501.2MiB,24.69%,1.058GiB,0.18%,36.47MiB,5.40%,571.3MiB,13.49%,618.3MiB
2023-11-02 12:22:40.551649,6.82%,376.4MiB,1.15%,501.4MiB,2.30%,1.058GiB,0.13%,36.47MiB,5.36%,571.3MiB,14.75%,619.8MiB
2023-11-02 12:22:42.682664,46.03%,381.4MiB,1.10%,501.9MiB,7.33%,1.058GiB,0.13%,36.47MiB,1.74%,571.3MiB,4.41%,620.1MiB
2023-11-02 12:22:44.916799,3.52%,381.4MiB,3.58%,501.5MiB,1.94%,1.058GiB,0.19%,36.47MiB,1.60%,571.3MiB,21.73%,632.5MiB
2023-11-02 12:22:47.228143,8.58%,377.7MiB,0.00%,501.7MiB,2.96%,1.058GiB,0.12%,36.47MiB,9.07%,571.3MiB,6.83%,649.1MiB
2023-11-02 12:22:49.421106,3.31%,377.7MiB,1.01%,501.9MiB,2.43%,1.058GiB,0.17%,36.47MiB,19.46%,563.3MiB,12.32%,649.8MiB
2023-11-02 12:22:51.664980,4.41%,377.7MiB,2.57%,501.4MiB,5.09%,1.058GiB,0.13%,36.47MiB,3.07%,563.3MiB,17.23%,646.5MiB
2023-11-02 12:22:53.886227,4.57%,371MiB,0.00%,501.4MiB,0.59%,1.058GiB,0.11%,36.47MiB,1.46%,565.7MiB,10.99%,631.8MiB
2023-11-02 12:22:56.275166,7.54%,371MiB,0.00%,502MiB,0.73%,1.058GiB,0.11%,36.47MiB,2.44%,565.9MiB,33.00%,632MiB
2023-11-02 12:22:58.398390,3.81%,370.7MiB,0.00%,501.3MiB,0.97%,1.058GiB,0.12%,36.48MiB,1.86%,565.9MiB,10.06%,632MiB
2023-11-02 12:23:00.587765,18.72%,371MiB,1.63%,501.6MiB,3.04%,1.059GiB,0.13%,36.48MiB,2.05%,565.9MiB,10.07%,620.6MiB
2023-11-02 12:23:02.730387,3.71%,370.7MiB,0.20%,501.6MiB,1.74%,1.059GiB,0.27%,36.48MiB,3.12%,579.6MiB,6.30%,621.4MiB
2023-11-02 12:23:04.866048,24.49%,370.8MiB,2.52%,501.4MiB,1.93%,1.059GiB,0.16%,36.48MiB,4.88%,579.6MiB,4.27%,621.8MiB
2023-11-02 12:23:06.994319,12.20%,371.1MiB,0.58%,501.5MiB,7.30%,1.059GiB,0.13%,36.48MiB,1.57%,579.6MiB,10.98%,622.2MiB
