time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-03 14:52:36.842705,4.75%,386.7MiB,0.62%,482.6MiB,4.41%,1.033GiB,0.13%,34.28MiB,3.30%,587.8MiB,41.94%,702MiB
2023-11-03 14:52:38.995850,8.40%,387MiB,0.00%,482.6MiB,0.87%,1.033GiB,0.11%,34.28MiB,1.78%,587.8MiB,51.83%,702.1MiB
2023-11-03 14:52:41.085310,6.70%,387MiB,0.00%,482.9MiB,1.26%,1.033GiB,0.26%,34.29MiB,64.36%,601.7MiB,72.06%,709.5MiB
2023-11-03 14:52:43.208046,15.80%,386.8MiB,0.59%,483.1MiB,7.48%,1.033GiB,0.15%,34.29MiB,5.89%,600.6MiB,47.81%,709.1MiB
2023-11-03 14:52:45.464138,7.34%,386.8MiB,0.58%,483MiB,8.44%,1.033GiB,0.10%,34.29MiB,1.80%,600.6MiB,23.59%,709.6MiB
2023-11-03 14:52:47.555849,8.36%,386.8MiB,0.23%,483MiB,1.59%,1.033GiB,0.18%,34.29MiB,1.62%,600.6MiB,29.26%,709.5MiB
2023-11-03 14:52:49.654666,5.67%,387MiB,4.77%,482.6MiB,2.83%,1.033GiB,0.16%,34.29MiB,2.60%,600.6MiB,13.48%,709.5MiB
2023-11-03 14:52:51.893942,16.24%,386.8MiB,0.70%,482.7MiB,2.65%,1.033GiB,0.12%,34.29MiB,3.67%,600.6MiB,19.38%,709.5MiB
2023-11-03 14:52:53.963233,5.20%,386.8MiB,0.00%,482.8MiB,0.71%,1.033GiB,0.14%,34.29MiB,2.33%,599.7MiB,25.53%,709.7MiB
2023-11-03 14:52:56.130412,5.50%,387.1MiB,0.00%,483.3MiB,0.98%,1.033GiB,0.11%,34.29MiB,8.09%,599.8MiB,12.38%,709.7MiB
2023-11-03 14:52:58.295929,15.80%,386.9MiB,0.39%,482.7MiB,1.55%,1.033GiB,0.13%,34.3MiB,1.79%,599.8MiB,98.36%,721.6MiB
2023-11-03 14:53:00.450490,6.14%,386.9MiB,0.78%,482.9MiB,2.53%,1.033GiB,0.11%,34.3MiB,2.30%,599.8MiB,59.37%,718.4MiB
2023-11-03 14:53:02.566701,15.79%,386.9MiB,0.50%,483MiB,1.02%,1.033GiB,0.13%,34.3MiB,4.06%,600MiB,57.91%,712.4MiB
2023-11-03 14:53:04.716253,29.12%,386.9MiB,2.61%,482.7MiB,1.91%,1.033GiB,0.19%,34.3MiB,8.56%,600.2MiB,153.30%,712.5MiB
2023-11-03 14:53:06.937393,37.77%,386.9MiB,0.72%,482.8MiB,1.64%,1.033GiB,0.15%,34.3MiB,3.31%,600.2MiB,100.74%,712.9MiB
2023-11-03 14:53:09.106265,5.39%,387MiB,0.00%,482.8MiB,0.66%,1.033GiB,0.14%,34.3MiB,1.76%,600.3MiB,50.48%,712.5MiB
2023-11-03 14:53:11.202993,6.11%,387.1MiB,0.00%,483.1MiB,1.07%,1.034GiB,0.25%,34.3MiB,2.85%,600.3MiB,73.36%,734.1MiB
2023-11-03 14:53:13.372954,46.06%,387.1MiB,1.93%,482.6MiB,10.45%,1.034GiB,0.13%,34.3MiB,2.22%,600.3MiB,143.60%,733MiB
2023-11-03 14:53:15.470742,6.39%,387.2MiB,0.85%,483.1MiB,2.47%,1.034GiB,0.12%,34.3MiB,4.85%,585.4MiB,16.50%,726.8MiB
2023-11-03 14:53:17.603309,14.10%,387.5MiB,0.37%,483.2MiB,4.41%,1.034GiB,0.26%,34.31MiB,2.11%,585.5MiB,108.56%,728.4MiB
2023-11-03 14:53:19.758890,93.81%,388MiB,2.44%,482.7MiB,5.30%,1.034GiB,0.12%,34.31MiB,2.65%,585.5MiB,25.52%,728.2MiB
2023-11-03 14:53:21.854419,5.92%,383.6MiB,0.78%,482.8MiB,3.58%,1.034GiB,0.11%,34.31MiB,3.88%,585.5MiB,12.17%,728.2MiB
2023-11-03 14:53:24.087460,37.15%,383.9MiB,0.80%,483.1MiB,2.54%,1.034GiB,0.17%,34.31MiB,1.95%,585.6MiB,62.58%,716.5MiB
2023-11-03 14:53:26.175919,22.78%,383.7MiB,0.00%,482.5MiB,1.35%,1.034GiB,0.11%,34.31MiB,3.65%,585.6MiB,35.87%,715.4MiB
2023-11-03 14:53:28.352825,10.64%,383.7MiB,0.28%,482.7MiB,1.01%,1.034GiB,0.13%,34.31MiB,3.63%,585.7MiB,39.00%,715MiB
2023-11-03 14:53:30.478047,30.18%,383.8MiB,1.21%,482.9MiB,2.71%,1.034GiB,0.14%,34.31MiB,1.74%,585.7MiB,91.61%,715.1MiB
2023-11-03 14:53:32.590983,5.23%,384MiB,0.42%,483MiB,31.23%,1.034GiB,0.13%,34.31MiB,2.23%,585.9MiB,62.02%,714.7MiB
