time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-04 10:52:36.066852,4.82%,376.8MiB,1.68%,519.3MiB,2.89%,1.03GiB,0.23%,34.5MiB,1.87%,468.4MiB,7.57%,735.7MiB
2023-11-04 10:52:38.350039,12.66%,377.1MiB,0.24%,519.4MiB,1.31%,1.03GiB,0.12%,34.5MiB,1.41%,468.4MiB,7.15%,736MiB
2023-11-04 10:52:40.461578,7.53%,376.8MiB,6.12%,520MiB,62.59%,1.03GiB,0.15%,34.5MiB,4.96%,468.8MiB,19.24%,735.7MiB
2023-11-04 10:52:42.577636,5.85%,376.8MiB,0.00%,520MiB,0.53%,1.03GiB,0.21%,34.51MiB,1.72%,468.6MiB,8.23%,735.8MiB
2023-11-04 10:52:44.660734,17.44%,377.3MiB,0.00%,519.5MiB,0.65%,1.03GiB,0.14%,34.51MiB,1.50%,468.8MiB,6.72%,735.8MiB
2023-11-04 10:52:46.939445,6.13%,377.1MiB,0.30%,519.7MiB,2.03%,1.03GiB,0.10%,34.51MiB,5.36%,468.9MiB,8.98%,736.1MiB
2023-11-04 10:52:49.064246,3.24%,376.9MiB,0.76%,519.9MiB,4.43%,1.03GiB,0.33%,34.51MiB,2.67%,468.9MiB,12.98%,736.3MiB
2023-11-04 10:52:51.153947,4.26%,376.9MiB,2.89%,519.6MiB,1.78%,1.03GiB,0.17%,34.51MiB,5.78%,469.2MiB,8.87%,735.9MiB
2023-11-04 10:52:53.281648,3.84%,377.2MiB,0.33%,519.8MiB,2.17%,1.03GiB,0.12%,34.51MiB,2.90%,469.3MiB,13.80%,735.9MiB
2023-11-04 10:52:55.480855,15.30%,376.9MiB,2.04%,520.1MiB,2.88%,1.03GiB,0.11%,34.52MiB,2.51%,469.4MiB,20.51%,717.9MiB
2023-11-04 10:52:57.525214,7.58%,376.9MiB,0.00%,520.1MiB,0.46%,1.03GiB,0.12%,34.52MiB,1.52%,469.4MiB,9.29%,717.7MiB
2023-11-04 10:52:59.735876,6.09%,376.9MiB,0.00%,519.7MiB,1.74%,1.03GiB,0.13%,34.52MiB,1.43%,469.5MiB,13.27%,718MiB
2023-11-04 10:53:01.778700,5.35%,376.9MiB,0.25%,520.3MiB,1.07%,1.03GiB,0.13%,34.52MiB,2.36%,469.9MiB,11.11%,717.8MiB
2023-11-04 10:53:03.916799,4.68%,376.9MiB,1.01%,520.4MiB,2.41%,1.03GiB,0.14%,34.52MiB,3.18%,469.8MiB,8.74%,717.8MiB
2023-11-04 10:53:06.105287,3.81%,376.9MiB,2.51%,519.9MiB,3.64%,1.03GiB,0.21%,34.52MiB,1.75%,469.9MiB,18.43%,717.8MiB
2023-11-04 10:53:08.187516,6.79%,377MiB,0.23%,520.1MiB,1.05%,1.03GiB,0.14%,34.52MiB,1.56%,469.9MiB,6.46%,717.9MiB
2023-11-04 10:53:10.356436,4.60%,377.4MiB,4.08%,519.9MiB,12.50%,1.03GiB,0.14%,34.52MiB,6.90%,470.2MiB,11.13%,718.4MiB
2023-11-04 10:53:12.598285,9.38%,377.2MiB,0.00%,519.9MiB,0.78%,1.03GiB,0.18%,34.52MiB,2.81%,470.3MiB,13.09%,718.1MiB
2023-11-04 10:53:14.613487,4.58%,377MiB,0.00%,520.1MiB,0.55%,1.03GiB,0.12%,34.52MiB,1.58%,467.7MiB,9.61%,718.1MiB
2023-11-04 10:53:16.685683,4.14%,377.2MiB,0.23%,520.4MiB,0.75%,1.03GiB,0.14%,34.53MiB,2.08%,464.4MiB,5.44%,718.1MiB
