time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 12:57:19.181451,5.91%,389.8MiB,0.00%,484.7MiB,0.60%,999.3MiB,0.12%,35.09MiB,2.03%,454.4MiB,10.89%,645.4MiB
2023-11-02 12:57:21.371519,14.50%,390.1MiB,0.00%,485.1MiB,0.61%,999.3MiB,0.14%,35.09MiB,1.41%,454.5MiB,37.39%,639.4MiB
2023-11-02 12:57:23.550987,45.29%,389.9MiB,0.63%,484.8MiB,2.99%,999.3MiB,0.23%,35.1MiB,1.50%,454.5MiB,9.75%,639.9MiB
2023-11-02 12:57:25.719741,29.69%,396.2MiB,0.39%,484.9MiB,1.14%,999.4MiB,0.13%,35.1MiB,1.35%,454.6MiB,122.93%,654.2MiB
2023-11-02 12:57:27.947463,3.84%,396.4MiB,1.78%,485.2MiB,1.66%,999.4MiB,0.12%,35.1MiB,8.07%,458.5MiB,29.80%,647.4MiB
2023-11-02 12:57:30.149018,77.22%,392.7MiB,0.85%,484.6MiB,8.86%,999.4MiB,0.12%,35.1MiB,2.94%,458.5MiB,12.54%,647.4MiB
2023-11-02 12:57:32.416590,16.81%,392.7MiB,2.49%,485.2MiB,3.81%,999.4MiB,0.12%,35.1MiB,1.38%,458.5MiB,61.81%,651.1MiB
2023-11-02 12:57:34.651894,3.21%,392.4MiB,0.00%,485.2MiB,2.39%,999.4MiB,0.14%,35.1MiB,2.88%,458.5MiB,34.18%,641MiB
2023-11-02 12:57:36.833939,37.42%,392.5MiB,0.00%,485.4MiB,0.69%,999.4MiB,0.15%,35.1MiB,2.12%,458.5MiB,11.28%,640.9MiB
2023-11-02 12:57:39.045477,6.28%,392.8MiB,0.27%,484.8MiB,0.84%,999.4MiB,0.14%,35.11MiB,1.55%,458.5MiB,12.78%,640.9MiB
2023-11-02 12:57:41.260669,3.86%,392.5MiB,0.73%,485.2MiB,4.35%,999.4MiB,0.19%,35.11MiB,20.11%,474.4MiB,9.51%,629MiB
2023-11-02 12:57:43.430582,4.25%,392.5MiB,0.00%,485.4MiB,1.07%,999.5MiB,0.12%,35.11MiB,1.35%,474.4MiB,14.94%,629.1MiB
2023-11-02 12:57:45.644906,31.66%,392.6MiB,0.23%,484.7MiB,1.04%,999.6MiB,0.15%,35.11MiB,1.87%,467MiB,9.75%,629.6MiB
2023-11-02 12:57:47.838766,3.29%,392.6MiB,1.54%,485MiB,2.54%,999.6MiB,0.13%,35.11MiB,1.57%,467MiB,8.04%,629.1MiB
2023-11-02 12:57:50.067951,9.58%,392.6MiB,0.86%,485.1MiB,2.54%,999.6MiB,0.12%,35.11MiB,3.58%,467MiB,57.14%,655.7MiB
2023-11-02 12:57:52.231217,25.04%,392.7MiB,1.53%,484.9MiB,1.84%,999.6MiB,0.14%,35.11MiB,1.63%,459.5MiB,11.67%,655.8MiB
2023-11-02 12:57:54.433617,4.53%,392.7MiB,0.00%,485.1MiB,1.02%,999.6MiB,0.11%,35.11MiB,3.83%,459.5MiB,8.95%,655.8MiB
2023-11-02 12:57:56.644868,3.99%,392.9MiB,4.96%,485.5MiB,13.01%,1000MiB,0.12%,35.11MiB,2.53%,459.5MiB,7.10%,655.8MiB
2023-11-02 12:57:58.843419,6.37%,392.7MiB,0.80%,485MiB,0.63%,1000MiB,0.22%,35.11MiB,1.47%,459.5MiB,12.38%,647.1MiB
2023-11-02 12:58:01.055011,8.84%,392.7MiB,0.00%,485.1MiB,0.65%,1000MiB,0.15%,35.11MiB,2.50%,458.4MiB,14.47%,647.4MiB
2023-11-02 12:58:03.276649,3.93%,393MiB,0.96%,485.7MiB,4.80%,1000MiB,0.25%,35.11MiB,1.62%,458.4MiB,15.44%,647.2MiB
2023-11-02 12:58:05.434021,4.02%,392.7MiB,1.75%,485.1MiB,3.18%,1000MiB,0.28%,35.12MiB,2.25%,458.4MiB,33.73%,647.1MiB
2023-11-02 12:58:07.717678,4.88%,392.7MiB,0.83%,485.2MiB,0.95%,1000MiB,0.14%,35.12MiB,2.09%,458.6MiB,16.66%,646.9MiB
2023-11-02 12:58:09.846543,3.06%,392.7MiB,0.58%,485.4MiB,1.20%,1000MiB,0.12%,35.12MiB,2.57%,458.8MiB,30.86%,643.7MiB
2023-11-02 12:58:12.138864,5.95%,393MiB,0.93%,485.8MiB,2.95%,1000MiB,0.10%,35.12MiB,1.67%,458.8MiB,7.18%,644MiB
2023-11-02 12:58:14.300256,6.87%,392.8MiB,0.69%,485.3MiB,2.05%,1000MiB,0.16%,35.12MiB,2.97%,458.8MiB,13.39%,631MiB
2023-11-02 12:58:16.553646,13.06%,392.8MiB,0.00%,485.4MiB,0.71%,1000MiB,0.26%,35.12MiB,1.67%,458.8MiB,17.73%,631.4MiB
2023-11-02 12:58:18.808031,10.01%,392.8MiB,0.00%,485.6MiB,1.22%,1000MiB,0.17%,35.12MiB,1.83%,458.8MiB,29.22%,634.4MiB
2023-11-02 12:58:20.965117,6.34%,392.8MiB,0.74%,486MiB,12.13%,1000MiB,0.13%,35.12MiB,1.87%,458.9MiB,43.43%,641.5MiB
2023-11-02 12:58:23.186796,21.59%,392.9MiB,1.49%,485.8MiB,3.72%,1000MiB,0.24%,35.13MiB,1.47%,458.9MiB,7.21%,641.5MiB
2023-11-02 12:58:25.435333,3.13%,392.9MiB,0.27%,485.8MiB,1.15%,1000MiB,0.16%,35.13MiB,1.85%,459.1MiB,10.76%,641.5MiB
2023-11-02 12:58:27.517454,10.38%,392.9MiB,1.16%,485.4MiB,0.84%,1000MiB,0.13%,35.13MiB,1.58%,459.1MiB,11.81%,641.6MiB
2023-11-02 12:58:29.753278,33.42%,393.4MiB,0.69%,485.5MiB,4.44%,1000MiB,0.16%,35.13MiB,1.52%,459.1MiB,9.63%,641.6MiB
2023-11-02 12:58:32.067504,4.31%,392.9MiB,1.14%,486MiB,4.58%,1000MiB,0.11%,35.13MiB,4.65%,459.1MiB,7.18%,641.6MiB
2023-11-02 12:58:34.325857,15.44%,393.2MiB,0.00%,486.2MiB,4.21%,1000MiB,0.14%,35.13MiB,3.58%,459.1MiB,14.08%,641.6MiB
2023-11-02 12:58:36.558119,3.39%,394.4MiB,0.00%,485.5MiB,3.59%,1000MiB,0.12%,35.14MiB,1.53%,459.1MiB,10.06%,641.9MiB
2023-11-02 12:58:38.882582,4.03%,394.2MiB,0.62%,485.8MiB,4.62%,1000MiB,0.16%,35.14MiB,1.47%,459.1MiB,12.46%,641.6MiB
2023-11-02 12:58:41.076782,4.27%,394.2MiB,0.34%,485.9MiB,23.87%,1000MiB,0.21%,35.14MiB,1.99%,459.1MiB,7.03%,641.6MiB
2023-11-02 12:58:43.172761,3.49%,394.2MiB,1.52%,485.5MiB,9.79%,1000MiB,0.16%,35.14MiB,1.30%,459.1MiB,15.75%,639.3MiB
2023-11-02 12:58:45.392550,8.71%,394.2MiB,2.19%,485.7MiB,0.94%,1000MiB,0.15%,35.14MiB,1.41%,459.2MiB,7.73%,638.6MiB
2023-11-02 12:58:47.670900,5.55%,394.2MiB,1.79%,486MiB,24.46%,1000MiB,0.19%,35.14MiB,2.02%,459.2MiB,9.15%,639.4MiB
